user,latitude,longitude,date,day_of_week,hour,categoria
User_4361,-20.579497,-47.373256,2018-07-05,Friday,6,restaurant
User_3552,-29.168279,-51.514887,2018-07-05,Friday,11,bank
User_3593,-12.997521,-38.517131,2018-07-05,Friday,2,store
User_3721,-21.162069,-47.810768,2018-07-05,Thursday,8,gym
User_803,-21.581872,-45.441156,2018-07-01,Friday,9,restaurant
User_3573,-18.306744,-51.95759,2018-07-05,Friday,11,moving_company
User_2305,-23.264077,-47.062656,2018-07-05,Friday,5,locksmith
User_1758,-21.427772,-41.690792,2018-07-05,Friday,11,cafe
User_2476,-8.047503,-34.9459,2018-07-05,Friday,9,electrician
User_1853,-12.915508,-38.352112,2018-07-05,Friday,11,electronics_store
User_2764,-22.291503,-51.907938,2018-07-05,Friday,11,school
User_4029,-15.801521,-47.882496,2018-07-05,Friday,11,school
User_524,-23.949007,-46.407848,2018-07-05,Friday,11,hair_care
User_2850,-25.377329,-49.222591,2018-07-05,Friday,11,restaurant
User_3,-23.562812,-46.647455,2018-07-05,Friday,11,store
User_4921,-23.779644,-46.534938,2018-07-05,Friday,11,bank
User_2586,-12.937837,-38.496838,2018-07-05,Friday,11,store
User_3963,-23.773993,-46.689961,2018-07-05,Friday,11,lodging
User_631,-23.121302,-47.230033,2018-07-05,Friday,11,car_repair
User_2487,-12.256272,-38.966768,2018-07-06,Friday,11,doctor
User_902,-23.768325,-46.698491,2018-07-06,Monday,16,public_transportation
User_5946,-22.708891,-47.661449,2018-07-05,Monday,16,restaurant
User_429,-23.697137,-46.536782,2018-07-06,Monday,17,shopping_mall
User_4536,-22.128717,-51.395088,2018-07-06,Monday,17,store
User_2021,-8.0584,-34.886361,2018-07-06,Monday,17,restaurant
User_1016,-21.952468,-46.723255,2018-07-06,Saturday,8,store
User_3307,-25.544925,-49.197515,2018-07-06,Monday,17,university
User_3702,-12.983245,-38.516832,2018-07-06,Monday,15,store
User_4899,-23.67919,-46.694236,2018-07-06,Monday,17,gas_station
User_4011,-29.169582,-51.178692,2018-07-06,Monday,17,parking
User_770,-15.81688,-48.060804,2018-07-06,Monday,16,restaurant
User_707,-7.483284,-36.135184,2018-07-06,Monday,17,car_dealer
User_1119,-3.747626,-38.525726,2018-07-06,Monday,17,restaurant
User_5874,-30.042842,-51.204755,2018-07-06,Monday,17,storage
User_5358,-23.708739,-46.592205,2018-07-06,Monday,18,public_transportation
User_3668,-25.102786,-50.159522,2018-07-06,Monday,17,lodging
User_4682,-23.028947,-45.593538,2018-07-05,Monday,17,shopping_mall
User_879,-22.899837,-43.558966,2018-07-05,Monday,17,doctor
User_350,-22.832236,-43.343215,2018-07-05,Monday,17,lodging
User_299,-2.422395,-54.710493,2018-07-06,Monday,17,storage
User_5200,-5.771127,-35.254495,2018-07-06,Monday,17,doctor
User_643,-22.903982,-43.557478,2018-07-06,Monday,17,hospital
User_5324,-10.923308,-37.04526,2018-07-06,Monday,16,car_repair
User_4304,-27.112731,-48.927623,2018-07-06,Monday,16,grocery_or_supermarket
User_3245,-23.461755,-46.429904,2018-07-06,Monday,17,restaurant
User_5827,-3.062651,-60.005444,2018-07-06,Monday,16,cultural_venue
User_4836,-8.057186,-34.945429,2018-07-06,Monday,17,store
User_2600,-20.99667,-47.657661,2018-07-06,Monday,17,car_dealer
User_2822,-29.954409,-51.174496,2018-07-06,Monday,17,cafe
User_5548,-8.029907,-34.94281,2018-07-06,Monday,14,restaurant
User_4194,-19.939743,-44.172661,2018-07-06,Monday,17,gas_station
User_3175,-3.105431,-60.011087,2018-07-06,Monday,16,car_dealer
User_4724,-16.026423,-48.064623,2018-07-06,Monday,17,school
User_5554,-19.946921,-43.924153,2018-07-06,Wednesday,10,beauty_salon
User_1717,-23.562689,-46.777174,2018-07-06,Friday,20,restaurant
User_2848,-23.183677,-45.800486,2018-07-06,Friday,20,lodging
User_2444,-12.23427,-38.981103,2018-07-06,Friday,20,restaurant
User_3162,-22.937775,-43.245533,2018-07-06,Friday,20,doctor
User_3801,-9.534703,-35.752658,2018-07-06,Friday,16,well_being
User_3522,-23.535504,-46.592008,2018-07-06,Friday,15,store
User_3559,-23.718716,-46.623189,2018-07-06,Thursday,12,accounting
User_216,-4.215219,-38.73371,2018-07-06,Friday,15,courthouse
User_632,-29.169975,-51.878752,2018-07-06,Friday,15,storage
User_3301,-20.01339,-44.032594,2018-07-06,Friday,15,home_goods_store
User_4032,-23.505369,-46.689002,2018-07-06,Friday,15,grocery_or_supermarket
User_2044,-6.043801,-38.45886,2018-07-06,Friday,16,movie_rental
User_2902,-16.736522,-49.248906,2018-07-05,Friday,16,roofing_contractor
User_4143,-11.710472,-40.149381,2018-07-05,Friday,7,store
User_4832,-8.035806,-34.892707,2018-07-06,Friday,7,store
User_1506,-23.159856,-47.037873,2018-07-06,Friday,6,restaurant
User_1422,-23.554769,-46.696987,2018-07-06,Friday,7,doctor
User_4537,-20.299847,-40.314785,2018-07-06,Wednesday,23,school
User_445,-22.723902,-47.648692,2018-07-06,Friday,7,car_repair
User_3402,-23.736555,-46.696883,2018-07-06,Friday,14,gym
User_913,-20.620147,-40.461052,2018-07-06,Friday,14,store
User_5330,-23.120436,-46.555717,2018-07-06,Friday,14,doctor
User_5685,-29.940304,-51.023666,2018-07-06,Friday,13,local_government_office
User_2817,-3.030954,-60.000672,2018-07-06,Friday,13,bar
User_2296,-20.347898,-40.294265,2018-07-06,Friday,12,bar
User_3796,-7.98575,-38.309144,2018-07-06,Friday,12,car_repair
User_1917,-3.134597,-60.023479,2018-07-06,Friday,13,car_rental
User_4906,-22.89127,-43.124326,2018-07-06,Friday,14,restaurant
User_158,-27.002247,-51.134817,2018-07-06,Friday,13,restaurant
User_2270,-22.913953,-43.563165,2018-07-06,Friday,14,restaurant
User_1355,-23.509454,-46.436241,2018-07-06,Friday,14,store
User_1312,-26.922679,-49.099469,2018-07-05,Friday,14,car_dealer
User_3979,-23.595055,-46.878134,2018-07-06,Friday,14,park
User_2770,-20.649079,-43.771618,2018-07-05,Friday,13,university
User_1399,-23.54832,-46.645557,2018-07-06,Friday,13,qsr
User_2343,-12.841066,-38.459336,2018-07-06,Friday,12,electronics_store
User_5599,-22.692437,-47.295896,2018-07-06,Friday,11,cultural_venue
User_2700,-22.986528,-43.189698,2018-07-06,Friday,13,doctor
User_2388,-3.086181,-60.015304,2018-07-06,Friday,13,real_estate_agency
User_1509,-23.59324,-46.682455,2018-07-06,Thursday,11,car_wash
User_2865,-3.677063,-40.341122,2018-07-06,Saturday,3,bus_station
User_2394,-22.822581,-42.972664,2018-07-06,Friday,14,store
User_4770,-15.836462,-48.098832,2018-07-06,Friday,14,doctor
User_2591,-19.475048,-44.264572,2018-07-06,Friday,14,bar
User_4901,-15.557772,-56.084171,2018-07-06,Friday,19,store
User_5152,-14.892899,-40.844874,2018-07-06,Friday,16,bank
User_3496,-2.999377,-60.002509,2018-07-06,Friday,19,electronics_store
User_1856,-14.800332,-39.275107,2018-07-06,Friday,20,pharmacy
User_5176,-3.136193,-60.020573,2018-07-06,Saturday,11,beauty_salon
User_1487,-3.076297,-60.061807,2018-07-06,Saturday,9,car_dealer
User_5350,-10.74119,-37.814216,2018-07-06,Friday,18,restaurant
User_3193,-27.693242,-48.498009,2018-07-07,Friday,21,restaurant
User_1312,-13.003997,-38.499281,2018-07-06,Friday,21,beauty_salon
User_5884,-19.876414,-43.933179,2018-07-06,Friday,19,school
User_2875,-21.772199,-43.347894,2018-07-06,Friday,21,bar
User_2509,-29.378355,-50.874318,2018-07-06,Friday,21,hospital
User_1171,-16.775513,-49.357139,2018-07-06,Friday,21,restaurant
User_4410,-24.010526,-46.401504,2018-07-04,Thursday,9,bakery
User_1852,-25.411161,-49.254611,2018-07-04,Friday,21,library
User_2413,-9.393404,-40.519874,2018-07-04,Friday,12,hospital
User_164,-23.675761,-46.741175,2018-07-04,Thursday,4,car_wash
User_4712,-23.215258,-46.887047,2018-07-04,Friday,21,gas_station
User_2235,-19.739211,-45.249693,2018-07-04,Friday,20,restaurant
User_1113,-15.562353,-54.303136,2018-07-04,Friday,18,gas_station
User_2230,-26.876119,-48.640402,2018-07-04,Friday,21,restaurant
User_1184,-8.085037,-34.967465,2018-07-04,Friday,21,restaurant
User_5348,-23.248225,-45.896033,2018-07-04,Friday,19,bar
User_5607,-1.444385,-48.489754,2018-07-04,Friday,17,restaurant
User_1781,-10.9328,-37.050275,2018-07-04,Thursday,11,cultural_venue
User_1043,-16.724076,-43.872507,2018-07-04,Friday,21,restaurant
User_387,-12.8846,-38.432046,2018-07-04,Friday,18,restaurant
User_3157,-23.977957,-46.308792,2018-07-04,Friday,17,restaurant
User_3737,-29.753744,-57.086916,2018-07-03,Monday,11,restaurant
User_2966,-20.292721,-40.318975,2018-07-04,Monday,12,qsr
User_2169,-27.595533,-48.612612,2018-07-12,Monday,12,store
User_89,-2.540351,-44.17255,2018-07-12,Sunday,22,restaurant
User_2037,-8.02884,-34.892451,2018-07-12,Monday,12,school
User_3533,-22.279596,-46.36878,2018-07-12,Monday,12,storage
User_2197,-16.670422,-49.289159,2018-07-12,Monday,11,car_repair
User_2187,-21.671149,-42.078256,2018-07-12,Monday,12,restaurant
User_3768,-23.646381,-46.667179,2018-07-12,Monday,12,restaurant
User_5116,-22.851131,-43.380208,2018-07-12,Sunday,17,electrician
User_391,-22.903267,-43.180256,2018-07-12,Monday,12,electronics_store
User_1193,-12.6673,-38.541163,2018-07-12,Monday,9,restaurant
User_3804,-4.089182,-63.142297,2018-07-12,Monday,12,bar
User_209,-8.064259,-34.877182,2018-07-12,Monday,13,restaurant
User_5051,-22.885182,-43.298779,2018-07-12,Monday,13,doctor
User_4428,-27.601945,-48.618006,2018-07-12,Monday,14,school
User_3131,-3.822209,-38.499682,2018-07-12,Monday,9,electronics_store
User_2780,-22.231435,-48.719065,2018-07-12,Monday,11,cafe
User_3642,-20.466614,-45.432658,2018-07-12,Monday,13,store
User_5852,-15.621735,-47.648232,2018-07-12,Monday,11,cultural_venue
User_5440,-12.94487,-38.420852,2018-07-12,Monday,12,storage
User_1441,-22.67382,-45.00389,2018-07-12,Monday,9,restaurant
User_437,-23.533371,-46.566877,2018-07-12,Monday,12,cafe
User_242,-3.699985,-38.581239,2018-07-12,Monday,12,restaurant
User_1329,-12.250935,-38.980424,2018-07-12,Monday,12,roofing_contractor
User_2289,-19.913112,-43.939185,2018-07-12,Monday,11,restaurant
User_230,-23.569259,-46.651425,2018-07-12,Monday,12,lodging
User_2133,-10.850128,-37.083359,2018-07-12,Monday,12,qsr
User_276,-29.990583,-51.200085,2018-07-12,Monday,12,bank
User_5473,-22.955117,-43.196752,2018-07-12,Monday,6,gas_station
User_2674,-22.881016,-46.970291,2018-07-12,Monday,11,car_repair
User_952,-22.932275,-47.042258,2018-07-12,Monday,12,car_repair
User_3504,-12.225361,-38.963163,2018-07-12,Monday,0,shopping_mall
User_322,-23.306054,-45.969561,2018-07-12,Monday,13,car_wash
User_2163,-21.760211,-43.345999,2018-07-12,Monday,12,doctor
User_1730,-3.114622,-60.011692,2018-07-11,Monday,12,cafe
User_664,-16.69555,-43.874261,2018-07-11,Wednesday,18,car_repair
User_3512,-16.000534,-48.059125,2018-07-12,Wednesday,18,car_repair
User_531,-22.77321,-41.900334,2018-07-12,Wednesday,18,storage
User_4466,-20.477011,-55.796408,2018-07-11,Wednesday,14,store
User_5858,-3.714846,-38.559949,2018-07-11,Wednesday,18,lodging
User_3871,-22.922709,-47.083736,2018-07-11,Wednesday,17,restaurant
User_4399,-29.944764,-50.993508,2018-07-11,Wednesday,19,school
User_126,-23.60835,-46.73608,2018-07-11,Wednesday,18,laundry
User_5593,-23.683658,-47.021298,2018-07-11,Wednesday,14,restaurant
User_3594,-22.989089,-43.250778,2018-07-11,Wednesday,18,gym
User_3430,-3.155422,-59.989902,2018-07-11,Wednesday,13,car_dealer
User_4186,-8.294045,-35.953919,2018-07-11,Wednesday,18,car_repair
User_530,-15.905733,-48.06134,2018-07-11,Wednesday,18,store
User_248,-22.301331,-42.541191,2018-07-11,Wednesday,18,bar
User_1502,-9.615855,-35.736013,2018-07-11,Wednesday,19,restaurant
User_4309,-12.719397,-38.311029,2018-07-11,Wednesday,19,store
User_2423,-3.032314,-60.000446,2018-07-11,Wednesday,18,car_wash
User_4936,-15.762841,-47.889692,2018-07-11,Wednesday,19,plumber
User_1887,-22.887386,-46.980006,2018-07-11,Wednesday,19,grocery_or_supermarket
User_3883,-12.138463,-45.005363,2018-07-11,Wednesday,15,beauty_salon
User_4122,-12.899677,-38.347919,2018-07-11,Wednesday,13,storage
User_1629,-28.25829,-52.409192,2018-07-11,Wednesday,13,lodging
User_2076,-22.799887,-43.643679,2018-07-11,Wednesday,13,restaurant
User_2821,-7.98908,-34.840847,2018-07-11,Wednesday,13,home_goods_store
User_993,-7.155669,-34.849871,2018-07-11,Wednesday,13,park
User_572,-23.504725,-46.851247,2018-07-11,Wednesday,8,electrician
User_3001,-7.541586,-37.820488,2018-07-11,Wednesday,14,store
User_209,-10.297322,-37.023398,2018-07-11,Wednesday,14,store
User_786,-23.582717,-46.69085,2018-07-11,Wednesday,14,doctor
User_4327,-22.992177,-43.370534,2018-07-11,Wednesday,18,furniture_store
User_5162,-9.936779,-67.834701,2018-07-11,Wednesday,16,grocery_or_supermarket
User_753,-23.590707,-46.826263,2018-07-04,Wednesday,18,lawyer
User_3732,-12.976962,-39.283246,2018-07-04,Wednesday,19,restaurant
User_730,-21.26717,-48.338808,2018-07-04,Wednesday,18,hospital
User_3094,-20.520225,-41.907097,2018-07-04,Wednesday,18,bakery
User_2743,-16.679359,-49.259015,2018-07-04,Wednesday,18,bank
User_2882,-21.590041,-45.445272,2018-07-03,Wednesday,18,school
User_4636,-26.920717,-48.656157,2018-07-04,Wednesday,19,store
User_5299,-23.217309,-45.895364,2018-07-04,Wednesday,19,parking
User_5261,-22.925036,-45.455121,2018-07-04,Wednesday,19,doctor
User_4802,-23.559453,-46.487568,2018-07-04,Tuesday,13,car_repair
User_1807,-25.535252,-49.270765,2018-07-04,Tuesday,20,insurance_agency
User_4452,-5.089948,-42.808592,2018-07-04,Tuesday,7,cafe
User_3639,-7.9073,-34.901393,2018-07-04,Tuesday,7,place_of_worship
User_4853,-23.668675,-46.505732,2018-07-04,Tuesday,7,store
User_4340,-21.183329,-47.81798,2018-07-04,Tuesday,7,hospital
User_764,-16.657587,-49.312364,2018-07-04,Tuesday,7,electronics_store
User_2097,-23.449253,-47.426122,2018-07-04,Monday,18,convenience_store
User_4311,-7.198253,-37.928146,2018-07-04,Tuesday,7,restaurant
User_3146,-22.89644,-47.047676,2018-07-04,Monday,7,grocery_or_supermarket
User_5169,-25.597197,-49.388038,2018-07-04,Tuesday,6,store
User_5544,-2.551409,-44.165103,2018-07-04,Tuesday,7,bus_station
User_4022,-12.915472,-38.429391,2018-07-04,Tuesday,7,bank
User_1903,-22.347068,-48.780305,2018-07-04,Tuesday,6,home_goods_store
User_2072,-3.03225,-59.990462,2018-07-04,Tuesday,6,electronics_store
User_3926,-1.442922,-48.468701,2018-07-04,Tuesday,7,store
User_1793,-6.75429,-35.633492,2018-07-04,Tuesday,3,accounting
User_1128,-1.433493,-48.456825,2018-07-06,Tuesday,7,travel_agency
User_2800,-16.727182,-49.23901,2018-07-06,Tuesday,7,place_of_worship
User_371,-7.998381,-34.91637,2018-07-06,Monday,22,restaurant
User_3061,-22.886164,-43.257997,2018-07-06,Tuesday,4,school
User_502,-29.995727,-51.130517,2018-07-06,Thursday,13,store
User_936,-12.970745,-38.503632,2018-07-06,Friday,7,restaurant
User_1182,-3.122088,-59.991154,2018-07-06,Thursday,2,school
User_5611,-2.638311,-44.269286,2018-07-06,Friday,6,gas_station
User_3629,-1.378119,-48.422695,2018-07-06,Friday,7,moving_company
User_3508,-20.355496,-40.384363,2018-07-06,Friday,7,cafe
User_610,-23.649048,-46.996395,2018-07-06,Friday,7,grocery_or_supermarket
User_34,-18.883968,-48.279331,2018-07-06,Friday,5,bakery
User_3597,-23.614501,-46.564471,2018-07-06,Friday,7,pharmacy
User_5990,-9.39355,-40.499137,2018-07-04,Friday,7,local_government_office
User_141,-23.695111,-46.551322,2018-07-06,Friday,7,store
User_4737,-3.761701,-38.547184,2018-07-06,Friday,6,insurance_agency
User_3958,-3.746717,-39.785801,2018-07-06,Friday,7,school
User_5638,-23.652237,-46.735241,2018-07-06,Thursday,21,moving_company
User_2838,-26.29671,-48.851586,2018-07-06,Friday,8,beauty_salon
User_5052,-22.524428,-41.937004,2018-07-06,Friday,8,store
User_193,-19.869618,-43.965302,2018-07-06,Friday,7,restaurant
User_957,-8.051814,-34.918295,2018-07-06,Friday,7,convenience_store
User_1363,-23.487119,-46.620497,2018-07-06,Friday,7,storage
User_3902,-23.495662,-46.151462,2018-07-06,Thursday,16,doctor
User_5816,-22.880414,-43.353776,2018-07-06,Friday,8,shopping_mall
User_5123,-7.033966,-48.395779,2018-07-06,Friday,8,storage
User_1865,-23.982691,-48.880361,2018-07-06,Friday,8,place_of_worship
User_4757,-3.732214,-38.548446,2018-07-06,Friday,11,restaurant
User_1830,-23.560645,-46.638387,2018-07-06,Friday,11,park
User_357,-17.339527,-44.934062,2018-07-08,Friday,11,accounting
User_915,-20.278535,-40.330457,2018-07-07,Friday,9,place_of_worship
User_2611,0.031126,-51.063458,2018-07-07,Friday,11,shoe_store
User_4980,-3.880302,-38.621173,2018-07-07,Friday,7,store
User_3994,-25.435965,-49.267435,2018-07-07,Friday,10,restaurant
User_1328,-23.208869,-47.2682,2018-07-07,Friday,12,doctor
User_1232,-20.865991,-49.414017,2018-07-07,Friday,12,sports_center
User_5200,-23.680344,-46.552314,2018-07-07,Thursday,23,airport
User_3198,-23.487073,-46.626544,2018-07-07,Friday,10,university
User_3119,-23.024587,-45.555146,2018-07-06,Friday,12,cafe
User_825,-23.563811,-46.65878,2018-07-06,Friday,12,store
User_106,-3.749894,-38.584944,2018-07-06,Friday,12,bakery
User_579,-3.748779,-38.509819,2018-07-06,Friday,12,lodging
User_5125,-12.258313,-38.958096,2018-07-06,Friday,12,bar
User_1034,-19.836131,-43.951533,2018-07-06,Friday,12,pharmacy
User_4923,-23.618782,-46.703128,2018-07-06,Friday,7,car_wash
User_2468,-11.032111,-37.476624,2018-07-06,Sunday,0,store
User_293,-22.859046,-43.456867,2018-07-06,Sunday,0,storage
User_2858,-23.404009,-51.424888,2018-07-06,Saturday,19,restaurant
User_3891,-23.296396,-45.951357,2018-07-06,Saturday,21,store
User_1254,-6.344956,-47.398707,2018-07-06,Saturday,20,car_dealer
User_5975,-19.929079,-43.955241,2018-07-06,Sunday,16,school
User_13,-3.666338,-45.390025,2018-07-06,Sunday,12,home_goods_store
User_1652,-29.296537,-51.500967,2018-07-06,Sunday,12,restaurant
User_5229,-22.855259,-45.234721,2018-07-06,Sunday,8,restaurant
User_3948,-5.52584,-47.479485,2018-07-06,Sunday,15,school
User_1650,-30.022256,-51.162866,2018-07-07,Sunday,15,furniture_store
User_532,-23.457936,-46.683937,2018-07-07,Sunday,5,bakery
User_597,-23.471417,-46.667195,2018-07-07,Sunday,7,bakery
User_532,-23.538552,-46.765313,2018-07-07,Sunday,13,store
User_5768,-7.553684,-38.502311,2018-07-07,Sunday,3,restaurant
User_5586,-5.575332,-36.921134,2018-07-07,Sunday,3,restaurant
User_2131,-23.417809,-51.901301,2018-07-07,Sunday,8,school
User_3114,-20.341137,-40.311286,2018-07-07,Sunday,3,store
User_2176,-25.560789,-49.331394,2018-07-07,Sunday,2,store
User_1911,-23.421912,-51.976001,2018-07-07,Sunday,3,school
User_3183,-22.86638,-47.216799,2018-07-06,Sunday,3,taxi_stand
User_2693,-29.648497,-50.848973,2018-07-07,Sunday,3,pet_store
User_5600,-18.961392,-48.237798,2018-07-07,Friday,21,restaurant
User_57,-22.839615,-43.375384,2018-07-07,Sunday,4,place_of_worship
User_137,-12.898415,-38.463798,2018-07-07,Saturday,22,place_of_worship
User_2479,-24.025019,-52.357179,2018-07-07,Saturday,20,store
User_958,-25.448253,-49.522353,2018-07-07,Saturday,19,painter
User_1609,-23.566856,-46.504755,2018-07-07,Saturday,17,restaurant
User_3858,-7.95252,-34.873175,2018-07-07,Sunday,15,restaurant
User_2582,-23.627078,-46.546506,2018-07-07,Sunday,15,store
User_3659,-22.750512,-43.506991,2018-07-07,Sunday,15,shopping_mall
User_5840,-10.60366,-37.115798,2018-07-07,Tuesday,14,beauty_salon
User_4580,-23.463499,-46.863595,2018-07-07,Tuesday,16,electronics_store
User_1326,-19.926917,-43.943,2018-07-07,Tuesday,16,store
User_4108,-15.818712,-48.10167,2018-07-07,Tuesday,16,book_store
User_679,-3.12863,-60.005721,2018-07-07,Tuesday,13,shopping_mall
User_5505,-23.55241,-46.781185,2018-07-07,Tuesday,16,lodging
User_2198,-8.00117,-34.892513,2018-07-07,Tuesday,13,store
User_5422,-30.025836,-52.909418,2018-07-07,Tuesday,16,restaurant
User_4857,-20.373237,-40.348919,2018-07-07,Tuesday,16,bakery
User_1204,-10.805903,-37.556164,2018-07-07,Tuesday,16,restaurant
User_2929,-19.937494,-44.052287,2018-07-14,Tuesday,16,school
